"index","payment_date","userid","price","payment_period"
"3564","2016-05-22T00:00:00.000Z","6978260726194471ef26","5000","2016-05-01T00:00:00.000Z"
"3565","2016-11-29T00:00:00.000Z","697dc812c866261abb28","5000","2016-11-01T00:00:00.000Z"
"3566","2016-12-29T00:00:00.000Z","697dc812c866261abb28","5000","2016-12-01T00:00:00.000Z"
"3567","2017-01-29T00:00:00.000Z","697dc812c866261abb28","5000","2017-01-01T00:00:00.000Z"
"3568","2016-07-12T00:00:00.000Z","699a0516","5000","2016-07-01T00:00:00.000Z"
"3569","2017-02-20T00:00:00.000Z","69ad11bc","5000","2017-02-01T00:00:00.000Z"
"3570","2016-08-13T00:00:00.000Z","69b9a1b6","5000","2016-08-01T00:00:00.000Z"
"3571","2016-11-21T00:00:00.000Z","69bdc1b4355d3fa8830f","5000","2016-11-01T00:00:00.000Z"
"3572","2016-06-22T00:00:00.000Z","69bf7246bee586aa08c1","5000","2016-06-01T00:00:00.000Z"
"3573","2016-07-22T00:00:00.000Z","69bf7246bee586aa08c1","5000","2016-07-01T00:00:00.000Z"
"3574","2016-08-22T00:00:00.000Z","69bf7246bee586aa08c1","5000","2016-08-01T00:00:00.000Z"
"3575","2016-09-22T00:00:00.000Z","69bf7246bee586aa08c1","5000","2016-09-01T00:00:00.000Z"
"3576","2016-10-22T00:00:00.000Z","69bf7246bee586aa08c1","5000","2016-10-01T00:00:00.000Z"
"3577","2016-11-22T00:00:00.000Z","69bf7246bee586aa08c1","5000","2016-11-01T00:00:00.000Z"
"3578","2016-12-22T00:00:00.000Z","69bf7246bee586aa08c1","5000","2016-12-01T00:00:00.000Z"
"3579","2017-01-22T00:00:00.000Z","69bf7246bee586aa08c1","5000","2017-01-01T00:00:00.000Z"
"3580","2016-11-30T00:00:00.000Z","69c454f0dfe8ac55cf05","5000","2016-11-01T00:00:00.000Z"
"3581","2016-12-30T00:00:00.000Z","69c454f0dfe8ac55cf05","5000","2016-12-01T00:00:00.000Z"
"3582","2017-01-30T00:00:00.000Z","69c454f0dfe8ac55cf05","5000","2017-01-01T00:00:00.000Z"
"3583","2017-02-20T00:00:00.000Z","69c6288f","5000","2017-02-01T00:00:00.000Z"
"3584","2017-02-20T00:00:00.000Z","69c88d62","5000","2017-02-01T00:00:00.000Z"
"3585","2017-02-20T00:00:00.000Z","69f5fb5d","5000","2017-02-01T00:00:00.000Z"
"3586","2016-12-23T00:00:00.000Z","69fa383b72ac5c9605df","5000","2016-12-01T00:00:00.000Z"
"3587","2016-10-07T00:00:00.000Z","6a00c4cb7a20f62bf1a0","5000","2016-10-01T00:00:00.000Z"
"3588","2016-11-07T00:00:00.000Z","6a00c4cb7a20f62bf1a0","5000","2016-11-01T00:00:00.000Z"
"3589","2016-12-07T00:00:00.000Z","6a00c4cb7a20f62bf1a0","5000","2016-12-01T00:00:00.000Z"
"3590","2017-01-07T00:00:00.000Z","6a00c4cb7a20f62bf1a0","5000","2017-01-01T00:00:00.000Z"
"3591","2017-02-07T00:00:00.000Z","6a00c4cb7a20f62bf1a0","5000","2017-02-01T00:00:00.000Z"
"3592","2017-02-20T00:00:00.000Z","6a0415ea","5000","2017-02-01T00:00:00.000Z"
"3593","2016-08-05T00:00:00.000Z","6a069e1d44531996d8e1","5000","2016-08-01T00:00:00.000Z"
"3594","2016-10-18T00:00:00.000Z","6a170594d096b6da97b2","5000","2016-10-01T00:00:00.000Z"
"3595","2016-11-18T00:00:00.000Z","6a170594d096b6da97b2","5000","2016-11-01T00:00:00.000Z"
"3596","2016-12-18T00:00:00.000Z","6a170594d096b6da97b2","5000","2016-12-01T00:00:00.000Z"
"3597","2017-01-18T00:00:00.000Z","6a170594d096b6da97b2","5000","2017-01-01T00:00:00.000Z"
"3598","2016-08-08T00:00:00.000Z","6a27416d","5000","2016-08-01T00:00:00.000Z"
"3599","2017-01-21T00:00:00.000Z","6a4cbef6","5000","2017-01-01T00:00:00.000Z"
"3600","2017-01-05T00:00:00.000Z","6a4eb85e5d9db242894f","5000","2017-01-01T00:00:00.000Z"
"3601","2017-02-05T00:00:00.000Z","6a4eb85e5d9db242894f","5000","2017-02-01T00:00:00.000Z"
"3602","2017-02-20T00:00:00.000Z","6a5c7d38","5000","2017-02-01T00:00:00.000Z"
"3603","2016-06-09T00:00:00.000Z","6a7537875dab99e9ea61","5000","2016-06-01T00:00:00.000Z"
"3604","2016-07-09T00:00:00.000Z","6a7537875dab99e9ea61","5000","2016-07-01T00:00:00.000Z"
"3605","2016-08-09T00:00:00.000Z","6a7537875dab99e9ea61","5000","2016-08-01T00:00:00.000Z"
"3606","2016-09-09T00:00:00.000Z","6a7537875dab99e9ea61","5000","2016-09-01T00:00:00.000Z"
"3607","2016-10-09T00:00:00.000Z","6a7537875dab99e9ea61","5000","2016-10-01T00:00:00.000Z"
"3608","2016-11-09T00:00:00.000Z","6a7537875dab99e9ea61","5000","2016-11-01T00:00:00.000Z"
"3609","2016-12-09T00:00:00.000Z","6a7537875dab99e9ea61","5000","2016-12-01T00:00:00.000Z"
"3610","2017-01-09T00:00:00.000Z","6a7537875dab99e9ea61","5000","2017-01-01T00:00:00.000Z"
"3611","2017-02-09T00:00:00.000Z","6a7537875dab99e9ea61","5000","2017-02-01T00:00:00.000Z"
"3612","2016-10-10T00:00:00.000Z","6a86181417b28a2c8e22","5000","2016-10-01T00:00:00.000Z"
"3613","2016-06-20T00:00:00.000Z","6a96fc50","5000","2016-06-01T00:00:00.000Z"
"3614","2016-07-01T00:00:00.000Z","6a9d5b3c1f37bb3dd91c","5000","2016-06-01T00:00:00.000Z"
"3615","2016-08-01T00:00:00.000Z","6a9d5b3c1f37bb3dd91c","5000","2016-07-01T00:00:00.000Z"
"3616","2016-09-01T00:00:00.000Z","6a9d5b3c1f37bb3dd91c","5000","2016-08-01T00:00:00.000Z"
"3617","2016-10-01T00:00:00.000Z","6a9d5b3c1f37bb3dd91c","5000","2016-09-01T00:00:00.000Z"
"3618","2016-11-01T00:00:00.000Z","6a9d5b3c1f37bb3dd91c","5000","2016-10-01T00:00:00.000Z"
"3619","2016-12-01T00:00:00.000Z","6a9d5b3c1f37bb3dd91c","5000","2016-11-01T00:00:00.000Z"
"3620","2017-01-01T00:00:00.000Z","6a9d5b3c1f37bb3dd91c","5000","2016-12-01T00:00:00.000Z"
"3621","2017-02-01T00:00:00.000Z","6a9d5b3c1f37bb3dd91c","5000","2017-01-01T00:00:00.000Z"
"3622","2017-02-20T00:00:00.000Z","6aa401c","5000","2017-02-01T00:00:00.000Z"
"3623","2017-02-20T00:00:00.000Z","6adccf93","5000","2017-02-01T00:00:00.000Z"
"3624","2016-09-01T00:00:00.000Z","6ae4d7099c579d27a72a","5000","2016-08-01T00:00:00.000Z"
"3625","2016-09-06T00:00:00.000Z","6b02e1a04b4c7dc6bdc3","5000","2016-09-01T00:00:00.000Z"
"3626","2016-10-06T00:00:00.000Z","6b02e1a04b4c7dc6bdc3","5000","2016-10-01T00:00:00.000Z"
"3627","2017-02-20T00:00:00.000Z","6b1f3332","5000","2017-02-01T00:00:00.000Z"
"3628","2017-01-10T00:00:00.000Z","6b310b5e","5000","2017-01-01T00:00:00.000Z"
"3629","2016-10-20T00:00:00.000Z","6b4ee93915e2cce45757","5000","2016-10-01T00:00:00.000Z"
"3630","2016-11-20T00:00:00.000Z","6b4ee93915e2cce45757","5000","2016-11-01T00:00:00.000Z"
"3631","2016-12-20T00:00:00.000Z","6b4ee93915e2cce45757","5000","2016-12-01T00:00:00.000Z"
"3632","2017-01-20T00:00:00.000Z","6b4ee93915e2cce45757","5000","2017-01-01T00:00:00.000Z"
"3633","2017-01-12T00:00:00.000Z","6b5f66d34ccda969a0f3","5000","2017-01-01T00:00:00.000Z"
"3634","2017-02-12T00:00:00.000Z","6b5f66d34ccda969a0f3","5000","2017-02-01T00:00:00.000Z"
"3635","2016-08-25T00:00:00.000Z","6b66aa4","5000","2016-08-01T00:00:00.000Z"
"3636","2016-06-06T00:00:00.000Z","6b68e82016b5886e87e9","5000","2016-06-01T00:00:00.000Z"
"3637","2016-06-04T00:00:00.000Z","6b71bdc2","5000","2016-06-01T00:00:00.000Z"
"3638","2017-02-20T00:00:00.000Z","6b80e6b3","5000","2017-02-01T00:00:00.000Z"
"3639","2017-02-20T00:00:00.000Z","6bbdded0","5000","2017-02-01T00:00:00.000Z"
"3640","2016-12-19T00:00:00.000Z","6bbf3fd2249de972c70e","5000","2016-12-01T00:00:00.000Z"
"3641","2017-01-19T00:00:00.000Z","6bbf3fd2249de972c70e","5000","2017-01-01T00:00:00.000Z"
"3642","2016-12-29T00:00:00.000Z","6bca549d2d85049498d2","5000","2016-12-01T00:00:00.000Z"
"3643","2017-01-17T00:00:00.000Z","6bd6a2e7ffd8b2df4c3a","5000","2017-01-01T00:00:00.000Z"
"3644","2017-02-20T00:00:00.000Z","6c017307","5000","2017-02-01T00:00:00.000Z"
"3645","2017-02-20T00:00:00.000Z","6c3d1ecf","5000","2017-02-01T00:00:00.000Z"
"3646","2016-05-25T00:00:00.000Z","6c4cf2120b4dbb55c7df","5000","2016-05-01T00:00:00.000Z"
"3647","2017-02-20T00:00:00.000Z","6c85b189","5000","2017-02-01T00:00:00.000Z"
"3648","2016-08-31T00:00:00.000Z","6c8ebdbf901f42b0d6ab","5000","2016-08-01T00:00:00.000Z"
"3649","2016-10-01T00:00:00.000Z","6c8ebdbf901f42b0d6ab","5000","2016-09-01T00:00:00.000Z"
"3650","2016-10-31T00:00:00.000Z","6c8ebdbf901f42b0d6ab","5000","2016-10-01T00:00:00.000Z"
"3651","2016-12-01T00:00:00.000Z","6c8ebdbf901f42b0d6ab","5000","2016-11-01T00:00:00.000Z"
"3652","2016-12-31T00:00:00.000Z","6c8ebdbf901f42b0d6ab","5000","2016-12-01T00:00:00.000Z"
"3653","2017-01-31T00:00:00.000Z","6c8ebdbf901f42b0d6ab","5000","2017-01-01T00:00:00.000Z"
"3654","2016-12-29T00:00:00.000Z","6c9091985da2356ba292","5000","2016-12-01T00:00:00.000Z"
"3655","2016-08-21T00:00:00.000Z","6cb37810036e7534fff0","5000","2016-08-01T00:00:00.000Z"
"3656","2016-09-21T00:00:00.000Z","6cb37810036e7534fff0","5000","2016-09-01T00:00:00.000Z"
"3657","2016-10-21T00:00:00.000Z","6cb37810036e7534fff0","5000","2016-10-01T00:00:00.000Z"
"3658","2016-11-21T00:00:00.000Z","6cb37810036e7534fff0","5000","2016-11-01T00:00:00.000Z"
"3659","2016-12-21T00:00:00.000Z","6cb37810036e7534fff0","5000","2016-12-01T00:00:00.000Z"
"3660","2017-01-21T00:00:00.000Z","6cb37810036e7534fff0","5000","2017-01-01T00:00:00.000Z"
"3661","2016-08-31T00:00:00.000Z","6cb9ec9fca2a8e1096ed","5000","2016-08-01T00:00:00.000Z"
"3662","2017-01-28T00:00:00.000Z","6d08443a","5000","2017-01-01T00:00:00.000Z"
"3663","2016-07-08T00:00:00.000Z","6d158cc5e36b26223088","5000","2016-07-01T00:00:00.000Z"
"3664","2016-08-19T00:00:00.000Z","6d343a591250efefc028","5000","2016-08-01T00:00:00.000Z"
"3665","2016-09-19T00:00:00.000Z","6d343a591250efefc028","5000","2016-09-01T00:00:00.000Z"
"3666","2016-10-19T00:00:00.000Z","6d343a591250efefc028","5000","2016-10-01T00:00:00.000Z"
"3667","2016-11-19T00:00:00.000Z","6d343a591250efefc028","5000","2016-11-01T00:00:00.000Z"
"3668","2016-12-19T00:00:00.000Z","6d343a591250efefc028","5000","2016-12-01T00:00:00.000Z"
"3669","2017-01-19T00:00:00.000Z","6d343a591250efefc028","5000","2017-01-01T00:00:00.000Z"
"3670","2017-02-05T00:00:00.000Z","6d36bff5b6916e0f6021","5000","2017-02-01T00:00:00.000Z"
"3671","2017-01-15T00:00:00.000Z","6d67004354b133d0b45f","5000","2017-01-01T00:00:00.000Z"
"3672","2016-09-29T00:00:00.000Z","6d7a351bef9bf95083c5","5000","2016-09-01T00:00:00.000Z"
"3673","2016-10-29T00:00:00.000Z","6d7a351bef9bf95083c5","5000","2016-10-01T00:00:00.000Z"
"3674","2016-11-29T00:00:00.000Z","6d7a351bef9bf95083c5","5000","2016-11-01T00:00:00.000Z"
"3675","2016-12-29T00:00:00.000Z","6d7a351bef9bf95083c5","5000","2016-12-01T00:00:00.000Z"
"3676","2017-01-29T00:00:00.000Z","6d7a351bef9bf95083c5","5000","2017-01-01T00:00:00.000Z"
"3677","2017-02-20T00:00:00.000Z","6d7f95ba","5000","2017-02-01T00:00:00.000Z"
"3678","2017-02-20T00:00:00.000Z","6d949410","5000","2017-02-01T00:00:00.000Z"
"3679","2016-09-30T00:00:00.000Z","6db409c6","5000","2016-09-01T00:00:00.000Z"
"3680","2017-01-06T00:00:00.000Z","6dbaba5ea7b4b448657c","5000","2017-01-01T00:00:00.000Z"
"3681","2016-05-23T00:00:00.000Z","6dbccec7e6c8c1fd4583","5000","2016-05-01T00:00:00.000Z"
"3682","2016-06-23T00:00:00.000Z","6dbccec7e6c8c1fd4583","5000","2016-06-01T00:00:00.000Z"
"3683","2017-02-13T00:00:00.000Z","6dcff23","5000","2017-02-01T00:00:00.000Z"
"3684","2017-02-20T00:00:00.000Z","6de79c25","5000","2017-02-01T00:00:00.000Z"
"3685","2016-06-07T00:00:00.000Z","6df33c7145a0ff7c8dd1","5000","2016-06-01T00:00:00.000Z"
"3686","2016-07-07T00:00:00.000Z","6df33c7145a0ff7c8dd1","5000","2016-07-01T00:00:00.000Z"
"3687","2016-08-07T00:00:00.000Z","6df33c7145a0ff7c8dd1","5000","2016-08-01T00:00:00.000Z"
"3688","2016-09-07T00:00:00.000Z","6df33c7145a0ff7c8dd1","5000","2016-09-01T00:00:00.000Z"
"3689","2016-10-07T00:00:00.000Z","6df33c7145a0ff7c8dd1","5000","2016-10-01T00:00:00.000Z"
"3690","2016-11-07T00:00:00.000Z","6df33c7145a0ff7c8dd1","5000","2016-11-01T00:00:00.000Z"
"3691","2016-12-07T00:00:00.000Z","6df33c7145a0ff7c8dd1","5000","2016-12-01T00:00:00.000Z"
"3692","2017-01-07T00:00:00.000Z","6df33c7145a0ff7c8dd1","5000","2017-01-01T00:00:00.000Z"
"3693","2017-02-07T00:00:00.000Z","6df33c7145a0ff7c8dd1","5000","2017-02-01T00:00:00.000Z"
"3694","2016-10-06T00:00:00.000Z","6e016e6ed413839ce278","5000","2016-10-01T00:00:00.000Z"
"3695","2016-11-06T00:00:00.000Z","6e016e6ed413839ce278","5000","2016-11-01T00:00:00.000Z"
"3696","2016-12-06T00:00:00.000Z","6e016e6ed413839ce278","5000","2016-12-01T00:00:00.000Z"
"3697","2017-01-06T00:00:00.000Z","6e016e6ed413839ce278","5000","2017-01-01T00:00:00.000Z"
"3698","2017-02-06T00:00:00.000Z","6e016e6ed413839ce278","5000","2017-02-01T00:00:00.000Z"
"3699","2017-02-20T00:00:00.000Z","6e0c0594","5000","2017-02-01T00:00:00.000Z"
"3700","2016-05-26T00:00:00.000Z","6e1048cf23b0343f016f","5000","2016-05-01T00:00:00.000Z"
"3701","2016-06-26T00:00:00.000Z","6e1048cf23b0343f016f","5000","2016-06-01T00:00:00.000Z"
"3702","2016-07-26T00:00:00.000Z","6e1048cf23b0343f016f","5000","2016-07-01T00:00:00.000Z"
"3703","2016-08-26T00:00:00.000Z","6e1048cf23b0343f016f","5000","2016-08-01T00:00:00.000Z"
"3704","2016-09-26T00:00:00.000Z","6e1048cf23b0343f016f","5000","2016-09-01T00:00:00.000Z"
"3705","2016-10-26T00:00:00.000Z","6e1048cf23b0343f016f","5000","2016-10-01T00:00:00.000Z"
"3706","2016-11-26T00:00:00.000Z","6e1048cf23b0343f016f","5000","2016-11-01T00:00:00.000Z"
"3707","2016-05-20T00:00:00.000Z","6e2bdc82aeb18e9498ca","5000","2016-05-01T00:00:00.000Z"
"3708","2016-06-20T00:00:00.000Z","6e2bdc82aeb18e9498ca","5000","2016-06-01T00:00:00.000Z"
"3709","2016-07-20T00:00:00.000Z","6e2bdc82aeb18e9498ca","5000","2016-07-01T00:00:00.000Z"
"3710","2016-08-20T00:00:00.000Z","6e2bdc82aeb18e9498ca","5000","2016-08-01T00:00:00.000Z"
"3711","2016-09-20T00:00:00.000Z","6e2bdc82aeb18e9498ca","5000","2016-09-01T00:00:00.000Z"
"3712","2016-10-20T00:00:00.000Z","6e2bdc82aeb18e9498ca","5000","2016-10-01T00:00:00.000Z"
"3713","2016-11-20T00:00:00.000Z","6e2bdc82aeb18e9498ca","5000","2016-11-01T00:00:00.000Z"
"3714","2016-12-20T00:00:00.000Z","6e2bdc82aeb18e9498ca","5000","2016-12-01T00:00:00.000Z"
"3715","2017-01-20T00:00:00.000Z","6e2bdc82aeb18e9498ca","5000","2017-01-01T00:00:00.000Z"
"3716","2017-02-20T00:00:00.000Z","6e3cb4a2","5000","2017-02-01T00:00:00.000Z"
"3717","2017-02-20T00:00:00.000Z","6e3e24ab","5000","2017-02-01T00:00:00.000Z"
"3718","2016-10-06T00:00:00.000Z","6e4b827b930d3b31e2c7","5000","2016-10-01T00:00:00.000Z"
"3719","2017-01-11T00:00:00.000Z","6e7240bd11ea15fb8931","5000","2017-01-01T00:00:00.000Z"
"3720","2017-02-11T00:00:00.000Z","6e7240bd11ea15fb8931","5000","2017-02-01T00:00:00.000Z"
"3721","2016-09-13T00:00:00.000Z","6ec102cf","5000","2016-09-01T00:00:00.000Z"
"3722","2016-10-20T00:00:00.000Z","6ee9a71","5000","2016-10-01T00:00:00.000Z"
"3723","2016-05-23T00:00:00.000Z","6efc3a01af0a96785580","5000","2016-05-01T00:00:00.000Z"
"3724","2016-06-23T00:00:00.000Z","6efc3a01af0a96785580","5000","2016-06-01T00:00:00.000Z"
"3725","2016-07-23T00:00:00.000Z","6efc3a01af0a96785580","5000","2016-07-01T00:00:00.000Z"
"3726","2016-08-23T00:00:00.000Z","6efc3a01af0a96785580","5000","2016-08-01T00:00:00.000Z"
"3727","2016-09-23T00:00:00.000Z","6efc3a01af0a96785580","5000","2016-09-01T00:00:00.000Z"
"3728","2016-10-23T00:00:00.000Z","6efc3a01af0a96785580","5000","2016-10-01T00:00:00.000Z"
"3729","2016-11-23T00:00:00.000Z","6efc3a01af0a96785580","5000","2016-11-01T00:00:00.000Z"
"3730","2016-12-23T00:00:00.000Z","6efc3a01af0a96785580","5000","2016-12-01T00:00:00.000Z"
"3731","2017-01-23T00:00:00.000Z","6efc3a01af0a96785580","5000","2017-01-01T00:00:00.000Z"
"3732","2016-11-02T00:00:00.000Z","6f0b8d71459203d83707","5000","2016-11-01T00:00:00.000Z"
"3733","2016-12-02T00:00:00.000Z","6f0b8d71459203d83707","5000","2016-12-01T00:00:00.000Z"
"3734","2017-01-02T00:00:00.000Z","6f0b8d71459203d83707","5000","2017-01-01T00:00:00.000Z"
"3735","2017-02-02T00:00:00.000Z","6f0b8d71459203d83707","5000","2017-02-01T00:00:00.000Z"
"3736","2016-07-24T00:00:00.000Z","6f813bda","5000","2016-07-01T00:00:00.000Z"
"3737","2016-09-27T00:00:00.000Z","6f8832c2d9022b46d31b","5000","2016-09-01T00:00:00.000Z"
"3738","2016-06-04T00:00:00.000Z","6fa6871b382b67981b27","5000","2016-06-01T00:00:00.000Z"
"3739","2016-07-04T00:00:00.000Z","6fa6871b382b67981b27","5000","2016-07-01T00:00:00.000Z"
"3740","2016-08-04T00:00:00.000Z","6fa6871b382b67981b27","5000","2016-08-01T00:00:00.000Z"
"3741","2016-09-04T00:00:00.000Z","6fa6871b382b67981b27","5000","2016-09-01T00:00:00.000Z"
"3742","2016-10-04T00:00:00.000Z","6fa6871b382b67981b27","5000","2016-10-01T00:00:00.000Z"
"3743","2016-11-04T00:00:00.000Z","6fa6871b382b67981b27","5000","2016-11-01T00:00:00.000Z"
"3744","2016-12-04T00:00:00.000Z","6fa6871b382b67981b27","5000","2016-12-01T00:00:00.000Z"
"3745","2017-01-04T00:00:00.000Z","6fa6871b382b67981b27","5000","2017-01-01T00:00:00.000Z"
"3746","2017-02-04T00:00:00.000Z","6fa6871b382b67981b27","5000","2017-02-01T00:00:00.000Z"
"3747","2017-02-20T00:00:00.000Z","6fb7cdda","5000","2017-02-01T00:00:00.000Z"
"3748","2017-01-10T00:00:00.000Z","6fde5c2e2c8140d9cc2f","5000","2017-01-01T00:00:00.000Z"
"3749","2017-02-20T00:00:00.000Z","6fde62ac","5000","2017-02-01T00:00:00.000Z"
"3750","2016-10-07T00:00:00.000Z","7024fe45862a6990f1ca","5000","2016-10-01T00:00:00.000Z"
"3751","2016-05-18T00:00:00.000Z","7034f5aebbaee32c1510","5000","2016-05-01T00:00:00.000Z"
"3752","2016-10-21T00:00:00.000Z","705314a86cd96cc5bfa0","5000","2016-10-01T00:00:00.000Z"
"3753","2016-08-24T00:00:00.000Z","705a8c0012490744776a","5000","2016-08-01T00:00:00.000Z"
"3754","2016-10-31T00:00:00.000Z","70b34a51","5000","2016-10-01T00:00:00.000Z"
"3755","2017-02-20T00:00:00.000Z","70b3bcf4","5000","2017-02-01T00:00:00.000Z"
"3756","2016-05-23T00:00:00.000Z","70b6c19baf8b75135103","5000","2016-05-01T00:00:00.000Z"
"3757","2016-06-23T00:00:00.000Z","70b6c19baf8b75135103","5000","2016-06-01T00:00:00.000Z"
"3758","2016-07-23T00:00:00.000Z","70b6c19baf8b75135103","5000","2016-07-01T00:00:00.000Z"
"3759","2016-08-23T00:00:00.000Z","70b6c19baf8b75135103","5000","2016-08-01T00:00:00.000Z"
"3760","2016-09-23T00:00:00.000Z","70b6c19baf8b75135103","5000","2016-09-01T00:00:00.000Z"
"3761","2016-10-23T00:00:00.000Z","70b6c19baf8b75135103","5000","2016-10-01T00:00:00.000Z"
"3762","2016-11-23T00:00:00.000Z","70b6c19baf8b75135103","5000","2016-11-01T00:00:00.000Z"
"3763","2016-12-23T00:00:00.000Z","70b6c19baf8b75135103","5000","2016-12-01T00:00:00.000Z"
"3764","2017-01-23T00:00:00.000Z","70b6c19baf8b75135103","5000","2017-01-01T00:00:00.000Z"
"3765","2017-02-20T00:00:00.000Z","70c038f6","5000","2017-02-01T00:00:00.000Z"
"3766","2017-02-20T00:00:00.000Z","70e629b","5000","2017-02-01T00:00:00.000Z"
"3767","2016-08-21T00:00:00.000Z","70e79c14d41e4066d1a5","5000","2016-08-01T00:00:00.000Z"
"3768","2016-09-18T00:00:00.000Z","70e9838b8a638d508ad4","5000","2016-09-01T00:00:00.000Z"
"3769","2017-01-15T00:00:00.000Z","70f8d9626ee338d24687","5000","2017-01-01T00:00:00.000Z"
"3770","2016-06-21T00:00:00.000Z","70fcd98d05f1ef714239","5000","2016-06-01T00:00:00.000Z"
"3771","2016-07-21T00:00:00.000Z","70fcd98d05f1ef714239","5000","2016-07-01T00:00:00.000Z"
"3772","2016-08-21T00:00:00.000Z","70fcd98d05f1ef714239","5000","2016-08-01T00:00:00.000Z"
"3773","2016-09-21T00:00:00.000Z","70fcd98d05f1ef714239","5000","2016-09-01T00:00:00.000Z"
"3774","2016-10-21T00:00:00.000Z","70fcd98d05f1ef714239","5000","2016-10-01T00:00:00.000Z"
"3775","2016-11-21T00:00:00.000Z","70fcd98d05f1ef714239","5000","2016-11-01T00:00:00.000Z"
"3776","2016-12-21T00:00:00.000Z","70fcd98d05f1ef714239","5000","2016-12-01T00:00:00.000Z"
"3777","2017-01-21T00:00:00.000Z","70fcd98d05f1ef714239","5000","2017-01-01T00:00:00.000Z"
"3778","2016-11-10T00:00:00.000Z","710c6e62aba08110f353","5000","2016-11-01T00:00:00.000Z"
"3779","2016-12-10T00:00:00.000Z","710c6e62aba08110f353","5000","2016-12-01T00:00:00.000Z"
"3780","2017-01-10T00:00:00.000Z","710c6e62aba08110f353","5000","2017-01-01T00:00:00.000Z"
"3781","2017-02-10T00:00:00.000Z","710c6e62aba08110f353","5000","2017-02-01T00:00:00.000Z"
"3782","2016-06-05T00:00:00.000Z","71102a1b68ab7cd11912","5000","2016-06-01T00:00:00.000Z"
"3783","2016-12-02T00:00:00.000Z","7112bfbf785d135431c6","5000","2016-12-01T00:00:00.000Z"
"3784","2017-01-02T00:00:00.000Z","7112bfbf785d135431c6","5000","2017-01-01T00:00:00.000Z"
"3785","2017-02-01T00:00:00.000Z","7112fb7c8ec1a671039d","5000","2017-01-01T00:00:00.000Z"
"3786","2016-06-06T00:00:00.000Z","7117555","5000","2016-06-01T00:00:00.000Z"
"3787","2016-09-07T00:00:00.000Z","71178b0af5cf8d428673","5000","2016-09-01T00:00:00.000Z"
"3788","2016-10-07T00:00:00.000Z","71178b0af5cf8d428673","5000","2016-10-01T00:00:00.000Z"
"3789","2016-11-07T00:00:00.000Z","71178b0af5cf8d428673","5000","2016-11-01T00:00:00.000Z"
"3790","2016-12-07T00:00:00.000Z","71178b0af5cf8d428673","5000","2016-12-01T00:00:00.000Z"
"3791","2017-01-07T00:00:00.000Z","71178b0af5cf8d428673","5000","2017-01-01T00:00:00.000Z"
"3792","2017-02-07T00:00:00.000Z","71178b0af5cf8d428673","5000","2017-02-01T00:00:00.000Z"
"3793","2016-07-24T00:00:00.000Z","71281743e896295b162d","5000","2016-07-01T00:00:00.000Z"
"3794","2017-01-03T00:00:00.000Z","712b5b0b2ba71aac5def","5000","2017-01-01T00:00:00.000Z"
"3795","2016-08-11T00:00:00.000Z","713b0aaf853c78f68f17","5000","2016-08-01T00:00:00.000Z"
"3796","2016-11-07T00:00:00.000Z","716eab19","5000","2016-11-01T00:00:00.000Z"
"3797","2016-09-02T00:00:00.000Z","716eebb4d0eb8e7293cc","5000","2016-09-01T00:00:00.000Z"
"3798","2017-02-20T00:00:00.000Z","717ef04d","5000","2017-02-01T00:00:00.000Z"
"3799","2016-08-18T00:00:00.000Z","718af77c71e69827ec3b","5000","2016-08-01T00:00:00.000Z"
"3800","2016-05-20T00:00:00.000Z","719332d5516d6738a16d","5000","2016-05-01T00:00:00.000Z"
"3801","2016-06-14T00:00:00.000Z","71a0323c","5000","2016-06-01T00:00:00.000Z"
"3802","2016-07-25T00:00:00.000Z","71a6cdf71b31d7a2afd1","5000","2016-07-01T00:00:00.000Z"
"3803","2016-08-25T00:00:00.000Z","71a6cdf71b31d7a2afd1","5000","2016-08-01T00:00:00.000Z"
"3804","2016-09-25T00:00:00.000Z","71a6cdf71b31d7a2afd1","5000","2016-09-01T00:00:00.000Z"
"3805","2016-10-25T00:00:00.000Z","71a6cdf71b31d7a2afd1","5000","2016-10-01T00:00:00.000Z"
"3806","2016-11-25T00:00:00.000Z","71a6cdf71b31d7a2afd1","5000","2016-11-01T00:00:00.000Z"
"3807","2016-12-25T00:00:00.000Z","71a6cdf71b31d7a2afd1","5000","2016-12-01T00:00:00.000Z"
"3808","2017-01-25T00:00:00.000Z","71a6cdf71b31d7a2afd1","5000","2017-01-01T00:00:00.000Z"
"3809","2016-08-17T00:00:00.000Z","71ad7abcbac89c79f451","5000","2016-08-01T00:00:00.000Z"
"3810","2016-09-17T00:00:00.000Z","71ad7abcbac89c79f451","5000","2016-09-01T00:00:00.000Z"
"3811","2017-02-20T00:00:00.000Z","71b12019","5000","2017-02-01T00:00:00.000Z"
"3812","2016-07-21T00:00:00.000Z","71bc5d0b567e036b3d5d","5000","2016-07-01T00:00:00.000Z"
"3813","2017-02-20T00:00:00.000Z","71c17c","5000","2017-02-01T00:00:00.000Z"
"3814","2016-07-25T00:00:00.000Z","71c9503815f4735d0e0b","5000","2016-07-01T00:00:00.000Z"
"3815","2017-02-20T00:00:00.000Z","71d4e56d","5000","2017-02-01T00:00:00.000Z"
"3816","2016-09-26T00:00:00.000Z","71e308128ad78a327cb0","5000","2016-09-01T00:00:00.000Z"
